"Step","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum__MIN","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum__MAX","Yahoo b512 l0.0005 -- qx8h22fz - total_loss","Yahoo b512 l0.0005 -- qx8h22fz - total_loss__MIN","Yahoo b512 l0.0005 -- qx8h22fz - total_loss__MAX"
"6321","1422.85791015625","1422.85791015625","1422.85791015625","1068.9327392578125","1068.9327392578125","1068.9327392578125"
"6323","1415.1923828125","1415.1923828125","1415.1923828125","1079.823486328125","1079.823486328125","1079.823486328125"
"6324","1439.695556640625","1439.695556640625","1439.695556640625","1089.0301513671875","1089.0301513671875","1089.0301513671875"
"6325","1411.8699951171875","1411.8699951171875","1411.8699951171875","1075.330322265625","1075.330322265625","1075.330322265625"
"6326","1464.027587890625","1464.027587890625","1464.027587890625","1102.722900390625","1102.722900390625","1102.722900390625"
"6327","1393.7236328125","1393.7236328125","1393.7236328125","1066.2908935546875","1066.2908935546875","1066.2908935546875"
"6328","1410.1126708984375","1410.1126708984375","1410.1126708984375","1056.441162109375","1056.441162109375","1056.441162109375"
"6329","1383.508544921875","1383.508544921875","1383.508544921875","1042.369384765625","1042.369384765625","1042.369384765625"
"6330","1400.818603515625","1400.818603515625","1400.818603515625","1047.135986328125","1047.135986328125","1047.135986328125"
"6331","1444.773681640625","1444.773681640625","1444.773681640625","1085.726806640625","1085.726806640625","1085.726806640625"
"6332","1464.88232421875","1464.88232421875","1464.88232421875","1093.0594482421875","1093.0594482421875","1093.0594482421875"
"6333","1436.593017578125","1436.593017578125","1436.593017578125","1098.48095703125","1098.48095703125","1098.48095703125"
"6334","1444.1510009765625","1444.1510009765625","1444.1510009765625","1086.275634765625","1086.275634765625","1086.275634765625"
"6335","1416.228515625","1416.228515625","1416.228515625","1065.381103515625","1065.381103515625","1065.381103515625"
"6336","1453.825927734375","1453.825927734375","1453.825927734375","1092.507568359375","1092.507568359375","1092.507568359375"
"6337","1396.1832275390625","1396.1832275390625","1396.1832275390625","1047.0130615234375","1047.0130615234375","1047.0130615234375"
"6338","1465.08642578125","1465.08642578125","1465.08642578125","1111.940673828125","1111.940673828125","1111.940673828125"
"6339","1458.4608154296875","1458.4608154296875","1458.4608154296875","1093.6153564453125","1093.6153564453125","1093.6153564453125"
"6340","1433.8087158203125","1433.8087158203125","1433.8087158203125","1071.8289794921875","1071.8289794921875","1071.8289794921875"
"6341","1498.7293701171875","1498.7293701171875","1498.7293701171875","1128.601318359375","1128.601318359375","1128.601318359375"
"6342","1373.8463134765625","1373.8463134765625","1373.8463134765625","1061.43115234375","1061.43115234375","1061.43115234375"
"6343","1411.0855712890625","1411.0855712890625","1411.0855712890625","1067.8902587890625","1067.8902587890625","1067.8902587890625"
"6344","1413.9459228515625","1413.9459228515625","1413.9459228515625","1075.7196044921875","1075.7196044921875","1075.7196044921875"
"6345","1421.4764404296875","1421.4764404296875","1421.4764404296875","1070.9215087890625","1070.9215087890625","1070.9215087890625"
"6346","1394.9691162109375","1394.9691162109375","1394.9691162109375","1072.278564453125","1072.278564453125","1072.278564453125"
"6347","1440.7872314453125","1440.7872314453125","1440.7872314453125","1085.509765625","1085.509765625","1085.509765625"
"6348","1435.057861328125","1435.057861328125","1435.057861328125","1094.654541015625","1094.654541015625","1094.654541015625"
"6349","1463.8480224609375","1463.8480224609375","1463.8480224609375","1104.676513671875","1104.676513671875","1104.676513671875"
"6350","1434.978515625","1434.978515625","1434.978515625","1073.0220947265625","1073.0220947265625","1073.0220947265625"
"6351","1408.573486328125","1408.573486328125","1408.573486328125","1075.560791015625","1075.560791015625","1075.560791015625"
"6352","1430.4107666015625","1430.4107666015625","1430.4107666015625","1081.2113037109375","1081.2113037109375","1081.2113037109375"
"6353","1445.9976806640625","1445.9976806640625","1445.9976806640625","1084.091064453125","1084.091064453125","1084.091064453125"
"6354","1355.3262939453125","1355.3262939453125","1355.3262939453125","1031.2462158203125","1031.2462158203125","1031.2462158203125"
"6355","1419.9647216796875","1419.9647216796875","1419.9647216796875","1070.4014892578125","1070.4014892578125","1070.4014892578125"
"6356","1427.1605224609375","1427.1605224609375","1427.1605224609375","1067.1217041015625","1067.1217041015625","1067.1217041015625"
"6357","1422.24951171875","1422.24951171875","1422.24951171875","1070.4234619140625","1070.4234619140625","1070.4234619140625"
"6358","1421.3626708984375","1421.3626708984375","1421.3626708984375","1080.546630859375","1080.546630859375","1080.546630859375"
"6359","1416.666015625","1416.666015625","1416.666015625","1068.484619140625","1068.484619140625","1068.484619140625"
"6360","1414.1943359375","1414.1943359375","1414.1943359375","1080.1405029296875","1080.1405029296875","1080.1405029296875"
"6361","1402.514892578125","1402.514892578125","1402.514892578125","1064.904052734375","1064.904052734375","1064.904052734375"
"6362","1442.2352294921875","1442.2352294921875","1442.2352294921875","1094.5574951171875","1094.5574951171875","1094.5574951171875"
"6363","1423.2659912109375","1423.2659912109375","1423.2659912109375","1063.8695068359375","1063.8695068359375","1063.8695068359375"
"6364","1430.7371826171875","1430.7371826171875","1430.7371826171875","1079.604248046875","1079.604248046875","1079.604248046875"
"6365","1402.117431640625","1402.117431640625","1402.117431640625","1070.48779296875","1070.48779296875","1070.48779296875"
"6366","1403.8201904296875","1403.8201904296875","1403.8201904296875","1056.20751953125","1056.20751953125","1056.20751953125"
"6367","1453.447265625","1453.447265625","1453.447265625","1108.58935546875","1108.58935546875","1108.58935546875"
"6368","1455.7857666015625","1455.7857666015625","1455.7857666015625","1097.8419189453125","1097.8419189453125","1097.8419189453125"
"6369","1462.4671630859375","1462.4671630859375","1462.4671630859375","1098.1727294921875","1098.1727294921875","1098.1727294921875"
"6370","1390.5645751953125","1390.5645751953125","1390.5645751953125","1054.80126953125","1054.80126953125","1054.80126953125"
"6371","1421.3958740234375","1421.3958740234375","1421.3958740234375","1074.1934814453125","1074.1934814453125","1074.1934814453125"
"6372","1415.3651123046875","1415.3651123046875","1415.3651123046875","1081.368408203125","1081.368408203125","1081.368408203125"
"6373","1451.7330322265625","1451.7330322265625","1451.7330322265625","1097.927978515625","1097.927978515625","1097.927978515625"
"6374","1425.6903076171875","1425.6903076171875","1425.6903076171875","1086.4222412109375","1086.4222412109375","1086.4222412109375"
"6375","1442.76513671875","1442.76513671875","1442.76513671875","1086.153564453125","1086.153564453125","1086.153564453125"
"6376","1393.5626220703125","1393.5626220703125","1393.5626220703125","1053.142333984375","1053.142333984375","1053.142333984375"
"6377","1420.548828125","1420.548828125","1420.548828125","1054.9302978515625","1054.9302978515625","1054.9302978515625"
"6378","1425.6805419921875","1425.6805419921875","1425.6805419921875","1080.27490234375","1080.27490234375","1080.27490234375"
"6379","1442.3863525390625","1442.3863525390625","1442.3863525390625","1084.48291015625","1084.48291015625","1084.48291015625"
"6380","1445.8118896484375","1445.8118896484375","1445.8118896484375","1122.6649169921875","1122.6649169921875","1122.6649169921875"
"6381","1426.101806640625","1426.101806640625","1426.101806640625","1097.238037109375","1097.238037109375","1097.238037109375"
"6382","1419.6883544921875","1419.6883544921875","1419.6883544921875","1062.2626953125","1062.2626953125","1062.2626953125"
"6383","1411.510009765625","1411.510009765625","1411.510009765625","1077.89599609375","1077.89599609375","1077.89599609375"
"6384","1410.2933349609375","1410.2933349609375","1410.2933349609375","1075.1748046875","1075.1748046875","1075.1748046875"
"6385","1442.549072265625","1442.549072265625","1442.549072265625","1101.47802734375","1101.47802734375","1101.47802734375"
"6386","1408.109130859375","1408.109130859375","1408.109130859375","1057.4561767578125","1057.4561767578125","1057.4561767578125"
"6387","1397.1376953125","1397.1376953125","1397.1376953125","1070.072998046875","1070.072998046875","1070.072998046875"
"6388","1420.2142333984375","1420.2142333984375","1420.2142333984375","1076.0443115234375","1076.0443115234375","1076.0443115234375"
"6389","1408.303466796875","1408.303466796875","1408.303466796875","1060.1129150390625","1060.1129150390625","1060.1129150390625"
"6390","1423.1812744140625","1423.1812744140625","1423.1812744140625","1070.801025390625","1070.801025390625","1070.801025390625"
"6391","1447.8345947265625","1447.8345947265625","1447.8345947265625","1091.51025390625","1091.51025390625","1091.51025390625"
"6392","1416.9017333984375","1416.9017333984375","1416.9017333984375","1091.5240478515625","1091.5240478515625","1091.5240478515625"
"6393","1443.3748779296875","1443.3748779296875","1443.3748779296875","1081.0528564453125","1081.0528564453125","1081.0528564453125"
"6394","1439.1318359375","1439.1318359375","1439.1318359375","1089.6826171875","1089.6826171875","1089.6826171875"
"6395","1385.0242919921875","1385.0242919921875","1385.0242919921875","1061.391845703125","1061.391845703125","1061.391845703125"
"6396","1448.6929931640625","1448.6929931640625","1448.6929931640625","1080.7410888671875","1080.7410888671875","1080.7410888671875"
"6397","1409.244873046875","1409.244873046875","1409.244873046875","1073.49267578125","1073.49267578125","1073.49267578125"
"6398","1440.3197021484375","1440.3197021484375","1440.3197021484375","1085.12744140625","1085.12744140625","1085.12744140625"
"6399","1413.2159423828125","1413.2159423828125","1413.2159423828125","1085.05419921875","1085.05419921875","1085.05419921875"
"6400","1415.2711181640625","1415.2711181640625","1415.2711181640625","1062.8856201171875","1062.8856201171875","1062.8856201171875"
"6401","1454.7889404296875","1454.7889404296875","1454.7889404296875","1121.3892822265625","1121.3892822265625","1121.3892822265625"
"6402","1366.773681640625","1366.773681640625","1366.773681640625","1052.8857421875","1052.8857421875","1052.8857421875"
"6403","1373.1484375","1373.1484375","1373.1484375","1052.6016845703125","1052.6016845703125","1052.6016845703125"
"6404","1422.324462890625","1422.324462890625","1422.324462890625","1058.676513671875","1058.676513671875","1058.676513671875"
"6405","1436.803955078125","1436.803955078125","1436.803955078125","1077.48193359375","1077.48193359375","1077.48193359375"
"6406","1442.74658203125","1442.74658203125","1442.74658203125","1088.610107421875","1088.610107421875","1088.610107421875"
"6407","1425.087890625","1425.087890625","1425.087890625","1091.5323486328125","1091.5323486328125","1091.5323486328125"
"6408","1446.8590087890625","1446.8590087890625","1446.8590087890625","1090.06005859375","1090.06005859375","1090.06005859375"
"6409","1405.024169921875","1405.024169921875","1405.024169921875","1067.48486328125","1067.48486328125","1067.48486328125"
"6410","1408.55078125","1408.55078125","1408.55078125","1072.277587890625","1072.277587890625","1072.277587890625"
"6411","1410.8323974609375","1410.8323974609375","1410.8323974609375","1064.3670654296875","1064.3670654296875","1064.3670654296875"
"6412","1407.1470947265625","1407.1470947265625","1407.1470947265625","1074.254150390625","1074.254150390625","1074.254150390625"
"6413","1426.316650390625","1426.316650390625","1426.316650390625","1074.9583740234375","1074.9583740234375","1074.9583740234375"
"6414","1469.6185302734375","1469.6185302734375","1469.6185302734375","1105.7271728515625","1105.7271728515625","1105.7271728515625"
"6415","1434.0650634765625","1434.0650634765625","1434.0650634765625","1092.7939453125","1092.7939453125","1092.7939453125"
"6416","1407.5223388671875","1407.5223388671875","1407.5223388671875","1075.7392578125","1075.7392578125","1075.7392578125"
"6417","1378.529541015625","1378.529541015625","1378.529541015625","1062.7435302734375","1062.7435302734375","1062.7435302734375"
"6418","1482.3316650390625","1482.3316650390625","1482.3316650390625","1106.9722900390625","1106.9722900390625","1106.9722900390625"
"6419","1426.8594970703125","1426.8594970703125","1426.8594970703125","1089.036376953125","1089.036376953125","1089.036376953125"
"6420","1440.389892578125","1440.389892578125","1440.389892578125","1079.9942626953125","1079.9942626953125","1079.9942626953125"
"6421","1426.4832763671875","1426.4832763671875","1426.4832763671875","1072.8035888671875","1072.8035888671875","1072.8035888671875"
"6422","1468.1361083984375","1468.1361083984375","1468.1361083984375","1095.4527587890625","1095.4527587890625","1095.4527587890625"
"6424","1398.3514404296875","1398.3514404296875","1398.3514404296875","1067.0736083984375","1067.0736083984375","1067.0736083984375"
"6425","1413.6619873046875","1413.6619873046875","1413.6619873046875","1072.2642822265625","1072.2642822265625","1072.2642822265625"
"6426","1432.1820068359375","1432.1820068359375","1432.1820068359375","1064.4522705078125","1064.4522705078125","1064.4522705078125"
"6427","1422.45703125","1422.45703125","1422.45703125","1088.759521484375","1088.759521484375","1088.759521484375"
"6428","1445.217041015625","1445.217041015625","1445.217041015625","1091.3009033203125","1091.3009033203125","1091.3009033203125"
